State,Year,Resource Type,Consumption
Tennessee,1996,Geothermal,0
Tennessee,1997,Geothermal,0
Tennessee,1998,Geothermal,0
Tennessee,1999,Geothermal,0
Tennessee,2000,Geothermal,0
Tennessee,2001,Geothermal,0.1
Tennessee,2002,Geothermal,0.1
Tennessee,2003,Geothermal,0.1
Tennessee,2004,Geothermal,0.1
Tennessee,2005,Geothermal,0.1
Tennessee,2006,Geothermal,0.1
Tennessee,2007,Geothermal,0.1
Tennessee,2008,Geothermal,0.1
Tennessee,2009,Geothermal,0.2
Tennessee,2010,Geothermal,0.2
Tennessee,2011,Geothermal,0.2
Tennessee,2012,Geothermal,0.2
Tennessee,2013,Geothermal,0.2
Tennessee,2014,Geothermal,0.2
Tennessee,2015,Geothermal,0.2
Tennessee,2016,Geothermal,0.2
Texas,1960,Geothermal,0
Texas,1965,Geothermal,0
Texas,1970,Geothermal,0
Texas,1971,Geothermal,0
Texas,1972,Geothermal,0
Texas,1973,Geothermal,0
Texas,1974,Geothermal,0
Texas,1975,Geothermal,0
Texas,1976,Geothermal,0
Texas,1977,Geothermal,0
Texas,1978,Geothermal,0
Texas,1979,Geothermal,0
Texas,1980,Geothermal,0
Texas,1981,Geothermal,0
Texas,1982,Geothermal,0
Texas,1983,Geothermal,0
Texas,1984,Geothermal,0
Texas,1985,Geothermal,0
Texas,1986,Geothermal,0
Texas,1987,Geothermal,0
Texas,1988,Geothermal,0
Texas,1989,Geothermal,0.2
Texas,1990,Geothermal,0.2
Texas,1991,Geothermal,0.3
Texas,1992,Geothermal,0.3
Texas,1993,Geothermal,0.3
Texas,1994,Geothermal,0.3
Texas,1995,Geothermal,0.4
Texas,1996,Geothermal,0.4
Texas,1997,Geothermal,0.5
Texas,1998,Geothermal,0.5
Texas,1999,Geothermal,0.6
Texas,2000,Geothermal,0.6
Texas,2001,Geothermal,0.6
Texas,2002,Geothermal,0.7
Texas,2003,Geothermal,0.9
Texas,2004,Geothermal,1
Texas,2005,Geothermal,1.2
Texas,2006,Geothermal,1.3
Texas,2007,Geothermal,1.5
Texas,2008,Geothermal,1.7
Texas,2009,Geothermal,2.1
Texas,2010,Geothermal,2.3
Texas,2011,Geothermal,2.5
Texas,2012,Geothermal,2.5
Texas,2013,Geothermal,2.5
Texas,2014,Geothermal,2.5
Texas,2015,Geothermal,2.5
Texas,2016,Geothermal,2.5
Utah,1960,Geothermal,0
Utah,1965,Geothermal,0
Utah,1970,Geothermal,0
Utah,1971,Geothermal,0
Utah,1972,Geothermal,0
Utah,1973,Geothermal,0
Utah,1974,Geothermal,0
Utah,1975,Geothermal,0
Utah,1976,Geothermal,0
Utah,1977,Geothermal,0
Utah,1978,Geothermal,0
Utah,1979,Geothermal,0
Utah,1980,Geothermal,0
Utah,1981,Geothermal,0
Utah,1982,Geothermal,0
Utah,1983,Geothermal,0
Utah,1984,Geothermal,0.4
Utah,1985,Geothermal,1.1
Utah,1986,Geothermal,1.8
Utah,1987,Geothermal,1.7
Utah,1988,Geothermal,1.8
Utah,1989,Geothermal,2.2
Utah,1990,Geothermal,2
Utah,1991,Geothermal,2.4
Utah,1992,Geothermal,2.3
Utah,1993,Geothermal,1.9
Utah,1994,Geothermal,2.5
Utah,1995,Geothermal,1.9
Utah,1996,Geothermal,2.5
Utah,1997,Geothermal,2.2
Utah,1998,Geothermal,2.2
Utah,1999,Geothermal,2.1
Utah,2000,Geothermal,2.1
Utah,2001,Geothermal,2.2
Utah,2002,Geothermal,2.8
Utah,2003,Geothermal,2.5
Utah,2004,Geothermal,2.5
Utah,2005,Geothermal,2.5
Utah,2006,Geothermal,2.6
Utah,2007,Geothermal,2.3
Utah,2008,Geothermal,3.3
Utah,2009,Geothermal,3.5
Utah,2010,Geothermal,3.4
Utah,2011,Geothermal,4
Utah,2012,Geothermal,4
Utah,2013,Geothermal,3.9
Utah,2014,Geothermal,5.8
Utah,2015,Geothermal,4.8
Utah,2016,Geothermal,5.3
Vermont,1960,Geothermal,0
Vermont,1965,Geothermal,0
Vermont,1970,Geothermal,0
Vermont,1971,Geothermal,0
Vermont,1972,Geothermal,0
Vermont,1973,Geothermal,0
Vermont,1974,Geothermal,0
Vermont,1975,Geothermal,0
Vermont,1976,Geothermal,0
Vermont,1977,Geothermal,0
Vermont,1978,Geothermal,0
Vermont,1979,Geothermal,0
Vermont,1980,Geothermal,0
Vermont,1981,Geothermal,0
Vermont,1982,Geothermal,0
Vermont,1983,Geothermal,0
Vermont,1984,Geothermal,0
Vermont,1985,Geothermal,0
Vermont,1986,Geothermal,0
Vermont,1987,Geothermal,0
Vermont,1988,Geothermal,0
Vermont,1989,Geothermal,0
Vermont,1990,Geothermal,0
Vermont,1991,Geothermal,0
Vermont,1992,Geothermal,0
Vermont,1993,Geothermal,0
Vermont,1994,Geothermal,0
Vermont,1995,Geothermal,0
Vermont,1996,Geothermal,0
Vermont,1997,Geothermal,0
Vermont,1998,Geothermal,0
Vermont,1999,Geothermal,0
Vermont,2000,Geothermal,0
Vermont,2001,Geothermal,0
Vermont,2002,Geothermal,0
Vermont,2003,Geothermal,0
Vermont,2004,Geothermal,0
Vermont,2005,Geothermal,0
Vermont,2006,Geothermal,0
Vermont,2007,Geothermal,0
Vermont,2008,Geothermal,0
Vermont,2009,Geothermal,0
Vermont,2010,Geothermal,0
Vermont,2011,Geothermal,0
Vermont,2012,Geothermal,0
Vermont,2013,Geothermal,0
Vermont,2014,Geothermal,0
Vermont,2015,Geothermal,0
Vermont,2016,Geothermal,0
Virginia,1960,Geothermal,0
Virginia,1965,Geothermal,0
Virginia,1970,Geothermal,0
Virginia,1971,Geothermal,0
Virginia,1972,Geothermal,0
Virginia,1973,Geothermal,0
Virginia,1974,Geothermal,0
Virginia,1975,Geothermal,0
Virginia,1976,Geothermal,0
Virginia,1977,Geothermal,0
Virginia,1978,Geothermal,0
Virginia,1979,Geothermal,0
Virginia,1980,Geothermal,0
Virginia,1981,Geothermal,0
Virginia,1982,Geothermal,0
Virginia,1983,Geothermal,0
Virginia,1984,Geothermal,0
Virginia,1985,Geothermal,0
Virginia,1986,Geothermal,0
Virginia,1987,Geothermal,0
Virginia,1988,Geothermal,0
Virginia,1989,Geothermal,0.1
Virginia,1990,Geothermal,0.1
Virginia,1991,Geothermal,0.2
Virginia,1992,Geothermal,0.2
Virginia,1993,Geothermal,0.2
Virginia,1994,Geothermal,0.2
Virginia,1995,Geothermal,0.2
Virginia,1996,Geothermal,0.3
Virginia,1997,Geothermal,0.3
Virginia,1998,Geothermal,0.4
Virginia,1999,Geothermal,0.4
Virginia,2000,Geothermal,0.4
Virginia,2001,Geothermal,0.4
Virginia,2002,Geothermal,0.5
Virginia,2003,Geothermal,0.6
Virginia,2004,Geothermal,0.7
Virginia,2005,Geothermal,0.8
Virginia,2006,Geothermal,0.9
Virginia,2007,Geothermal,1
Virginia,2008,Geothermal,1.2
Virginia,2009,Geothermal,1.4
Virginia,2010,Geothermal,1.6
Virginia,2011,Geothermal,1.8
Virginia,2012,Geothermal,1.7
Virginia,2013,Geothermal,1.7
Virginia,2014,Geothermal,1.7
Virginia,2015,Geothermal,1.7
Virginia,2016,Geothermal,1.7
Washington,1960,Geothermal,0
Washington,1965,Geothermal,0
Washington,1970,Geothermal,0
Washington,1971,Geothermal,0
Washington,1972,Geothermal,0
Washington,1973,Geothermal,0
Washington,1974,Geothermal,0
Washington,1975,Geothermal,0
Washington,1976,Geothermal,0
Washington,1977,Geothermal,0
Washington,1978,Geothermal,0
Washington,1979,Geothermal,0
Washington,1980,Geothermal,0
Washington,1981,Geothermal,0
Washington,1982,Geothermal,0
Washington,1983,Geothermal,0
Washington,1984,Geothermal,0
Washington,1985,Geothermal,0
Washington,1986,Geothermal,0
Washington,1987,Geothermal,0
Washington,1988,Geothermal,0
Washington,1989,Geothermal,0.1
Washington,1990,Geothermal,0.1
Washington,1991,Geothermal,0.1
Washington,1992,Geothermal,0.1
Washington,1993,Geothermal,0.1
Washington,1994,Geothermal,0.2
Washington,1995,Geothermal,0.2
Washington,1996,Geothermal,0.2
Washington,1997,Geothermal,0.2
Washington,1998,Geothermal,0.3
Washington,1999,Geothermal,0.3
Washington,2000,Geothermal,0.3
Washington,2001,Geothermal,0.3
Washington,2002,Geothermal,0.4
Washington,2003,Geothermal,0.5
Washington,2004,Geothermal,0.6
Washington,2005,Geothermal,0.6
Washington,2006,Geothermal,0.7
Washington,2007,Geothermal,0.7
Washington,2008,Geothermal,0.8
Washington,2009,Geothermal,0.9
Washington,2010,Geothermal,1
Washington,2011,Geothermal,1.3
Washington,2012,Geothermal,1.1
Washington,2013,Geothermal,1.1
Washington,2014,Geothermal,1.1
Washington,2015,Geothermal,1.1
Washington,2016,Geothermal,1.1
West Virginia,1960,Geothermal,0
West Virginia,1965,Geothermal,0
West Virginia,1970,Geothermal,0
West Virginia,1971,Geothermal,0
West Virginia,1972,Geothermal,0
West Virginia,1973,Geothermal,0
West Virginia,1974,Geothermal,0
West Virginia,1975,Geothermal,0
West Virginia,1976,Geothermal,0
West Virginia,1977,Geothermal,0
West Virginia,1978,Geothermal,0
West Virginia,1979,Geothermal,0
West Virginia,1980,Geothermal,0
West Virginia,1981,Geothermal,0
West Virginia,1982,Geothermal,0
West Virginia,1983,Geothermal,0
West Virginia,1984,Geothermal,0
West Virginia,1985,Geothermal,0
West Virginia,1986,Geothermal,0
West Virginia,1987,Geothermal,0
West Virginia,1988,Geothermal,0
West Virginia,1989,Geothermal,0
West Virginia,1990,Geothermal,0
West Virginia,1991,Geothermal,0
West Virginia,1992,Geothermal,0
West Virginia,1993,Geothermal,0
West Virginia,1994,Geothermal,0
West Virginia,1995,Geothermal,0
West Virginia,1996,Geothermal,0
West Virginia,1997,Geothermal,0
West Virginia,1998,Geothermal,0
West Virginia,1999,Geothermal,0
West Virginia,2000,Geothermal,0
West Virginia,2001,Geothermal,0
West Virginia,2002,Geothermal,0
West Virginia,2003,Geothermal,0
West Virginia,2004,Geothermal,0
West Virginia,2005,Geothermal,0
West Virginia,2006,Geothermal,0
West Virginia,2007,Geothermal,0
West Virginia,2008,Geothermal,0
West Virginia,2009,Geothermal,0
West Virginia,2010,Geothermal,0
West Virginia,2011,Geothermal,0
West Virginia,2012,Geothermal,0
West Virginia,2013,Geothermal,0
West Virginia,2014,Geothermal,0
West Virginia,2015,Geothermal,0
West Virginia,2016,Geothermal,0
Wisconsin,1960,Geothermal,0
Wisconsin,1965,Geothermal,0
Wisconsin,1970,Geothermal,0
Wisconsin,1971,Geothermal,0
Wisconsin,1972,Geothermal,0
Wisconsin,1973,Geothermal,0
Wisconsin,1974,Geothermal,0
Wisconsin,1975,Geothermal,0
Wisconsin,1976,Geothermal,0
Wisconsin,1977,Geothermal,0
Wisconsin,1978,Geothermal,0
Wisconsin,1979,Geothermal,0
Wisconsin,1980,Geothermal,0
Wisconsin,1981,Geothermal,0
Wisconsin,1982,Geothermal,0
Wisconsin,1983,Geothermal,0
Wisconsin,1984,Geothermal,0
Wisconsin,1985,Geothermal,0
Wisconsin,1986,Geothermal,0
Wisconsin,1987,Geothermal,0
Wisconsin,1988,Geothermal,0
Wisconsin,1989,Geothermal,0.1
Wisconsin,1990,Geothermal,0.1
Wisconsin,1991,Geothermal,0.1
Wisconsin,1992,Geothermal,0.1
Wisconsin,1993,Geothermal,0.1
Wisconsin,1994,Geothermal,0.1
Wisconsin,1995,Geothermal,0.1
Wisconsin,1996,Geothermal,0.1
Wisconsin,1997,Geothermal,0.1
Wisconsin,1998,Geothermal,0.1
Wisconsin,1999,Geothermal,0.1
Wisconsin,2000,Geothermal,0.1
Wisconsin,2001,Geothermal,0.1
Wisconsin,2002,Geothermal,0.2
Wisconsin,2003,Geothermal,0.2
Wisconsin,2004,Geothermal,0.2
Wisconsin,2005,Geothermal,0.3
Wisconsin,2006,Geothermal,0.3
Wisconsin,2007,Geothermal,0.4
Wisconsin,2008,Geothermal,0.4
Wisconsin,2009,Geothermal,0.5
Wisconsin,2010,Geothermal,0.6
Wisconsin,2011,Geothermal,0.6
Wisconsin,2012,Geothermal,0.6
Wisconsin,2013,Geothermal,0.6
Wisconsin,2014,Geothermal,0.6
Wisconsin,2015,Geothermal,0.6
Wisconsin,2016,Geothermal,0.6
Wyoming,1960,Geothermal,0
Wyoming,1965,Geothermal,0
Wyoming,1970,Geothermal,0
Wyoming,1971,Geothermal,0
Wyoming,1972,Geothermal,0
Wyoming,1973,Geothermal,0
Wyoming,1974,Geothermal,0
Wyoming,1975,Geothermal,0
Wyoming,1976,Geothermal,0
Wyoming,1977,Geothermal,0
Wyoming,1978,Geothermal,0
Wyoming,1979,Geothermal,0
Wyoming,1980,Geothermal,0
Wyoming,1981,Geothermal,0
Wyoming,1982,Geothermal,0
Wyoming,1983,Geothermal,0
Wyoming,1984,Geothermal,0
Wyoming,1985,Geothermal,0
Wyoming,1986,Geothermal,0
Wyoming,1987,Geothermal,0
Wyoming,1988,Geothermal,0
Wyoming,1989,Geothermal,0.6
Wyoming,1990,Geothermal,0.6
Wyoming,1991,Geothermal,0.6
Wyoming,1992,Geothermal,0.6
Wyoming,1993,Geothermal,0.6
Wyoming,1994,Geothermal,0.6
Wyoming,1995,Geothermal,0.6
Wyoming,1996,Geothermal,0.6
Wyoming,1997,Geothermal,0.6
Wyoming,1998,Geothermal,0.6
Wyoming,1999,Geothermal,0.7
Wyoming,2000,Geothermal,0.7
Wyoming,2001,Geothermal,0.7
Wyoming,2002,Geothermal,0.7
Wyoming,2003,Geothermal,0.7
Wyoming,2004,Geothermal,0.7
Wyoming,2005,Geothermal,0.7
Wyoming,2006,Geothermal,0.7
Wyoming,2007,Geothermal,0.6
Wyoming,2008,Geothermal,0.6
Wyoming,2009,Geothermal,0.6
Wyoming,2010,Geothermal,0.6
Wyoming,2011,Geothermal,0.7
Wyoming,2012,Geothermal,0.7
Wyoming,2013,Geothermal,0.7
Wyoming,2014,Geothermal,0.7
Wyoming,2015,Geothermal,0.7
Wyoming,2016,Geothermal,0.7
Alabama,1960,Hydroelectric Power,67.1
Alabama,1965,Hydroelectric Power,74.2
Alabama,1970,Hydroelectric Power,80.1
Alabama,1971,Hydroelectric Power,104.1
Alabama,1972,Hydroelectric Power,106.2
Alabama,1973,Hydroelectric Power,122.6
Alabama,1974,Hydroelectric Power,108.3
Alabama,1975,Hydroelectric Power,127.1
Alabama,1976,Hydroelectric Power,98.1
Alabama,1977,Hydroelectric Power,108
Alabama,1978,Hydroelectric Power,81.8
Alabama,1979,Hydroelectric Power,122.9
Alabama,1980,Hydroelectric Power,97.7
Alabama,1981,Hydroelectric Power,63.1
Alabama,1982,Hydroelectric Power,112.2
Alabama,1983,Hydroelectric Power,117.5
Alabama,1984,Hydroelectric Power,112.7
Alabama,1985,Hydroelectric Power,71.9
Alabama,1986,Hydroelectric Power,54.8
Alabama,1987,Hydroelectric Power,77.9
Alabama,1988,Hydroelectric Power,55.6
Alabama,1989,Hydroelectric Power,137.2
Alabama,1990,Hydroelectric Power,107.8
Alabama,1991,Hydroelectric Power,112.3
Alabama,1992,Hydroelectric Power,106.1
Alabama,1993,Hydroelectric Power,93.1
Alabama,1994,Hydroelectric Power,117.9
Alabama,1995,Hydroelectric Power,98
Alabama,1996,Hydroelectric Power,114.6
Alabama,1997,Hydroelectric Power,117.7
Alabama,1998,Hydroelectric Power,107.7
Alabama,1999,Hydroelectric Power,79.3
Alabama,2000,Hydroelectric Power,59.3
Alabama,2001,Hydroelectric Power,86.3
Alabama,2002,Hydroelectric Power,89.8
Alabama,2003,Hydroelectric Power,128.2
Alabama,2004,Hydroelectric Power,106.4
Alabama,2005,Hydroelectric Power,101.4
Alabama,2006,Hydroelectric Power,71.9
Alabama,2007,Hydroelectric Power,40.9
Alabama,2008,Hydroelectric Power,60.5
Alabama,2009,Hydroelectric Power,122.3
Alabama,2010,Hydroelectric Power,84.9
Alabama,2011,Hydroelectric Power,86.3
Alabama,2012,Hydroelectric Power,70.8
Alabama,2013,Hydroelectric Power,123.1
Alabama,2014,Hydroelectric Power,90
Alabama,2015,Hydroelectric Power,91.9
Alabama,2016,Hydroelectric Power,64.5
Alaska,1960,Hydroelectric Power,3.1
Alaska,1965,Hydroelectric Power,3.7
Alaska,1970,Hydroelectric Power,3.8
Alaska,1971,Hydroelectric Power,3.8
Alaska,1972,Hydroelectric Power,3.6
Alaska,1973,Hydroelectric Power,3
Alaska,1974,Hydroelectric Power,3.4
Alaska,1975,Hydroelectric Power,3.7
Alaska,1976,Hydroelectric Power,4
Alaska,1977,Hydroelectric Power,5.3
Alaska,1978,Hydroelectric Power,4.9
Alaska,1979,Hydroelectric Power,4.7
Alaska,1980,Hydroelectric Power,5.6
Alaska,1981,Hydroelectric Power,6.2
Alaska,1982,Hydroelectric Power,5.9
Alaska,1983,Hydroelectric Power,6.2
Alaska,1984,Hydroelectric Power,7.2
Alaska,1985,Hydroelectric Power,7.8
Alaska,1986,Hydroelectric Power,8.4
Alaska,1987,Hydroelectric Power,9.1
Alaska,1988,Hydroelectric Power,9.7
Alaska,1989,Hydroelectric Power,9.1
Alaska,1990,Hydroelectric Power,10.1
Alaska,1991,Hydroelectric Power,9.4
Alaska,1992,Hydroelectric Power,9.5
Alaska,1993,Hydroelectric Power,13.4
Alaska,1994,Hydroelectric Power,13.9
Alaska,1995,Hydroelectric Power,14.1
Alaska,1996,Hydroelectric Power,13.1
Alaska,1997,Hydroelectric Power,11.2
Alaska,1998,Hydroelectric Power,11.4
Alaska,1999,Hydroelectric Power,8.4
Alaska,2000,Hydroelectric Power,10.2
Alaska,2001,Hydroelectric Power,13.9
Alaska,2002,Hydroelectric Power,14.6
Alaska,2003,Hydroelectric Power,16
Alaska,2004,Hydroelectric Power,15
Alaska,2005,Hydroelectric Power,14.6
Alaska,2006,Hydroelectric Power,12.1
Alaska,2007,Hydroelectric Power,12.8
Alaska,2008,Hydroelectric Power,11.5
Alaska,2009,Hydroelectric Power,12.9
Alaska,2010,Hydroelectric Power,14
Alaska,2011,Hydroelectric Power,13.1
Alaska,2012,Hydroelectric Power,15
Alaska,2013,Hydroelectric Power,13.7
Alaska,2014,Hydroelectric Power,14.6
Alaska,2015,Hydroelectric Power,14.6
Alaska,2016,Hydroelectric Power,15.3
Arizona,1960,Hydroelectric Power,32.2
Arizona,1965,Hydroelectric Power,46.4
Arizona,1970,Hydroelectric Power,64.6
Arizona,1971,Hydroelectric Power,69.6
Arizona,1972,Hydroelectric Power,70.4
Arizona,1973,Hydroelectric Power,74.8
Arizona,1974,Hydroelectric Power,77.3
Arizona,1975,Hydroelectric Power,75.5
Arizona,1976,Hydroelectric Power,78.6
Arizona,1977,Hydroelectric Power,68.8
Arizona,1978,Hydroelectric Power,72.7
Arizona,1979,Hydroelectric Power,75.1
Arizona,1980,Hydroelectric Power,102.2
Arizona,1981,Hydroelectric Power,71.1
Arizona,1982,Hydroelectric Power,73.3
Arizona,1983,Hydroelectric Power,152.4
Arizona,1984,Hydroelectric Power,163.7
Arizona,1985,Hydroelectric Power,146.1
Arizona,1986,Hydroelectric Power,151.1
Arizona,1987,Hydroelectric Power,105.6
Arizona,1988,Hydroelectric Power,80.4
Arizona,1989,Hydroelectric Power,82.2
Arizona,1990,Hydroelectric Power,77.2
Arizona,1991,Hydroelectric Power,70.3
Arizona,1992,Hydroelectric Power,68.5
Arizona,1993,Hydroelectric Power,69
Arizona,1994,Hydroelectric Power,76
Arizona,1995,Hydroelectric Power,85.5
Arizona,1996,Hydroelectric Power,95.3
Arizona,1997,Hydroelectric Power,123.1
Arizona,1998,Hydroelectric Power,111.9
Arizona,1999,Hydroelectric Power,99.8
Arizona,2000,Hydroelectric Power,85.2
Arizona,2001,Hydroelectric Power,78.8
Arizona,2002,Hydroelectric Power,75.6
Arizona,2003,Hydroelectric Power,71.6
Arizona,2004,Hydroelectric Power,69.8
Arizona,2005,Hydroelectric Power,64.1
Arizona,2006,Hydroelectric Power,67.4
Arizona,2007,Hydroelectric Power,65.2
Arizona,2008,Hydroelectric Power,71.8
Arizona,2009,Hydroelectric Power,62.7
Arizona,2010,Hydroelectric Power,64.6
Arizona,2011,Hydroelectric Power,89.1
Arizona,2012,Hydroelectric Power,63.9
Arizona,2013,Hydroelectric Power,56.4
Arizona,2014,Hydroelectric Power,58.2
Arizona,2015,Hydroelectric Power,60.9
Arizona,2016,Hydroelectric Power,66.2
Arkansas,1960,Hydroelectric Power,10.7
Arkansas,1965,Hydroelectric Power,11.3
Arkansas,1970,Hydroelectric Power,22.7
Arkansas,1971,Hydroelectric Power,18.9
Arkansas,1972,Hydroelectric Power,17.1
Arkansas,1973,Hydroelectric Power,44.2
Arkansas,1974,Hydroelectric Power,44.6
Arkansas,1975,Hydroelectric Power,35.7
Arkansas,1976,Hydroelectric Power,21
Arkansas,1977,Hydroelectric Power,18.7
Arkansas,1978,Hydroelectric Power,25.1
Arkansas,1979,Hydroelectric Power,34.9
Arkansas,1980,Hydroelectric Power,17.6
Arkansas,1981,Hydroelectric Power,12.9
Arkansas,1982,Hydroelectric Power,22
Arkansas,1983,Hydroelectric Power,34.9
Arkansas,1984,Hydroelectric Power,28.4
Arkansas,1985,Hydroelectric Power,46.3
Arkansas,1986,Hydroelectric Power,29.4
Arkansas,1987,Hydroelectric Power,25.1
Arkansas,1988,Hydroelectric Power,28.8
Arkansas,1989,Hydroelectric Power,32.2
Arkansas,1990,Hydroelectric Power,38
Arkansas,1991,Hydroelectric Power,37
Arkansas,1992,Hydroelectric Power,34.9
Arkansas,1993,Hydroelectric Power,46.5
Arkansas,1994,Hydroelectric Power,35.7
Arkansas,1995,Hydroelectric Power,33.2
Arkansas,1996,Hydroelectric Power,28.9
Arkansas,1997,Hydroelectric Power,35.9
Arkansas,1998,Hydroelectric Power,31.8
Arkansas,1999,Hydroelectric Power,27.6
Arkansas,2000,Hydroelectric Power,24.2
Arkansas,2001,Hydroelectric Power,26.3
Arkansas,2002,Hydroelectric Power,35
Arkansas,2003,Hydroelectric Power,26.9
Arkansas,2004,Hydroelectric Power,36.5
Arkansas,2005,Hydroelectric Power,30.8
Arkansas,2006,Hydroelectric Power,15.4
Arkansas,2007,Hydroelectric Power,32
Arkansas,2008,Hydroelectric Power,45.9
Arkansas,2009,Hydroelectric Power,40.9
Arkansas,2010,Hydroelectric Power,35.7
Arkansas,2011,Hydroelectric Power,28.7
Arkansas,2012,Hydroelectric Power,20.9
Arkansas,2013,Hydroelectric Power,25.3
Arkansas,2014,Hydroelectric Power,25.1
Arkansas,2015,Hydroelectric Power,33.3
Arkansas,2016,Hydroelectric Power,33
California,1960,Hydroelectric Power,187.7
California,1965,Hydroelectric Power,319.1
California,1970,Hydroelectric Power,399.6
California,1971,Hydroelectric Power,408.8
California,1972,Hydroelectric Power,329.6
California,1973,Hydroelectric Power,402.6
California,1974,Hydroelectric Power,484.7
California,1975,Hydroelectric Power,417.3
California,1976,Hydroelectric Power,240.6
California,1977,Hydroelectric Power,148.7
California,1978,Hydroelectric Power,385.5
California,1979,Hydroelectric Power,351.2
California,1980,Hydroelectric Power,423.6
California,1981,Hydroelectric Power,311.1
California,1982,Hydroelectric Power,525.1
California,1983,Hydroelectric Power,598.4
California,1984,Hydroelectric Power,450.6
California,1985,Hydroelectric Power,331.3
California,1986,Hydroelectric Power,433.1
California,1987,Hydroelectric Power,255.9
California,1988,Hydroelectric Power,242.3
California,1989,Hydroelectric Power,321.3
California,1990,Hydroelectric Power,247.5
California,1991,Hydroelectric Power,229.1
California,1992,Hydroelectric Power,208.6
California,1993,Hydroelectric Power,417.4
California,1994,Hydroelectric Power,237.4
California,1995,Hydroelectric Power,495.3
California,1996,Hydroelectric Power,462.7
California,1997,Hydroelectric Power,419.3
