Year,user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
2017,4579941748,RT @ClimateReality: Quick turnaround: Renewable energy is now cheaper than fossil fuels in many areas https://t.co/hIwy17GG8G #ClimateFacts,Andrea,4579941748,_andrea1999_,1,"Baden-Württemberg, Deutschland","Baden-Württemberg, Deutschland",User location,
2017,8.00E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Jrs,8.00E+17,FluffscruffJrs,1,Southern California,Southern California,User location,California
2017,72835325,RT @350: You too can share your own highlights from 2017 and what fuels you to keep on fighting for a fossil fuel free world using #2017Cli…,Rolien,72835325,Rolien_1,1,Netherlands,Netherlands,User location,
2017,14266598,You too can share your own highlights from 2017 and what fuels you to keep on fighting for a fossil fuel free world… https://t.co/wzHgYNll0Q,350 dot org,14266598,350,1,Everywhere,Everywhere,User location,
2017,26044686,@wellybaker hell no. Keep it in the ground. Fossil fuels are toxic. Smh,Ruth H. Hopkins,26044686,RuthHHopkins,1,Dakota makoche,Dakota makoche,User location,
2017,3308781515,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Maegan Laporte,3308781515,maegan_laporte,1,canada 🇨🇦,canada 🇨🇦,User location,
2017,2157390253,RT @mooboo38: @ReliableAB No such thing as fossil fuels,Donald Roessler,2157390253,DonaldRoessler,2,"Washington County, Pa.","Washington County, Pa.",User location,
2017,214173267,@tonydunc @ClimateQuotes @Mcschweety @postcardjohn @d_e_mol @sueytonius @mr_geologist @PaleoBeard @ODhonnabhain… https://t.co/nAI001nerl,❌La Bourgeoisie,214173267,GillesnFio,4,Italy,Italy,User location,
2017,8.30E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Shar E. 🌊🌊🌊,8.30E+17,shurtis123,1,United States,United States,User location,
2017,9.43E+17,RT @ReliableAB: At this moment 96.29% of Alberta's electricity is being produced by fossil fuels while wind is at 0.76% capacity and produc…,rockinrollrefugee,9.43E+17,Jeffspicoli78,1,"Calgary, Alberta","Calgary, Alberta",User location,
2017,2849940167,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Valerie Joyce,2849940167,valron4,1,Southwestern Ontario,Southwestern Ontario,User location,
2017,7.59E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,AWM,7.59E+17,AnneAnnapolis,1,"Maryland, USA","Maryland, USA",User location,Maryland
2017,33545237,How Will Fossil Fuels Fare In 2040?  https://t.co/aLqsx3Avvx,Proshare Nigeria,33545237,proshare,1,Nigeria,Nigeria,User location,
2017,3003989715,How Will Fossil Fuels Fare In 2040?  https://t.co/7TjkS2m2IE,Proshare Economy,3003989715,ecopoliticsNG,1,Nigeria,Nigeria,User location,
2017,8.71E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Lemon Politics #StandUp4Brexit #WTO,8.71E+17,LemonPolitics,1,United Kingdom,United Kingdom,User location,
2017,55972117,@GillesnFio @ClimateQuotes @Mcschweety @postcardjohn @d_e_mol @sueytonius @mr_geologist @PaleoBeard @ODhonnabhain… https://t.co/PE1aXeysdE,Tony Duncan,55972117,tonydunc,2,"Brattleboro, VT","Brattleboro, VT",User location, Vermont
2017,172587991,@FoxNews @KamalaHarris Solar and wind create more jobs than all fossil fuels combined. Despite the administration's… https://t.co/P42JzlkZHv,Robert Northrop,172587991,robertNorth14,1,80027,80027,User location,
2017,7.90E+17,Re-shared from 12/04/2017║New Tax measure aims to boost fossil fuels $XLE https://t.co/AclYU8e9bh | #crude oil,The Political HEDGE,7.90E+17,politicalHEDGE,1,United States,United States,User location,
2017,634889117,#greenpeace in #Canada must be cold since they don’t use fossil fuels to heat their places during this cold snap #fucktards 😒,Greg,634889117,oilsandsChiver,1,"Leduc, Alberta","Leduc, Alberta",User location,
2017,8.23E+17,"RT @OpChemtrails: Oceans contaminated with 90,000 tons of fossil fuels https://t.co/iaKmyvHk0o #OpChemPBA #EnMod",Marshalr,8.23E+17,humbleprepper,1,"Washington, USA","Washington, USA",User location, D.C.
2017,279773030,@swcrisis @brandonrgates @CohodasHoward @Vivarn8 @ILuvCO2 @DeanFieldingF1 @Zerilos @miked194765 @scotpolitik… https://t.co/qf2atynlkZ,Stephen Nielsen,279773030,Stephengn,1,"Metairie, Louisiana USA","Metairie, Louisiana USA",User location, Louisiana
2017,1392545108,RT @OFA_AZ: The #TaxScam is an attack on our climate. It guts clean energy programs that shift us away from the fossil fuels that contribut…,Richard McCune,1392545108,richard_mccune,1,Nogales  AZ,Nogales  AZ,User location,Arizona
2017,2386378975,@MiamiGives Aviation Biofuel!Stop All Fossil Fuels!Yes to Renewables!!!,Mahfuja Parven,2386378975,parvenbd,7,"Dhaka, Bangladesh","Dhaka, Bangladesh",User location,
2017,86388199,POTUS needs to educate himself on global warming and the reason for the increase in subzero temps.  It is caused by… https://t.co/QspurD7hkr,Elaine Chanteloup,86388199,echanty718,1,San Francisco Bay Area,San Francisco Bay Area,User location,California
2017,320806651,@WestPerspectiv @jkenney 2016 saw a 25% decline in China's coal-fired electricity while they continued to invest in… https://t.co/XLHrCTWuFM,Tom Sawyer,320806651,circlepity,1,Alberta,Alberta,User location,
2017,8.99E+17,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Mr Curt Sather,8.99E+17,curt_sather,1,"Saskatchewan, Canada","Saskatchewan, Canada",User location,
2017,8.40E+17,RT @ReliableAB: At this moment 95.65% of Alberta's electricity is being produced by fossil fuels while wind is at 0.28% capacity and produc…,❌Mr. Kent Earle❌,8.40E+17,wraithofrath,1,"Calgary, Alberta","Calgary, Alberta",User location,
2017,2849961417,RT @speculawyer: The right fossil fuels have to spew toxic pollution & greenhouse gases into our shared atmosphere is the biggest subsidy o…,Barbara Engler #NeverAgain🌊🌊🌊,2849961417,p1ssedoffbitch,1,Illinois United States,Illinois United States,User location,Illinois
2017,2340065421,We're beginning to smell victory over fossil fuels. But will it be on time? Make sure YOU are part of the push for… https://t.co/WU6sBMR3af,Utrecht Fossielvrij,2340065421,Fossielvrij030,1,Utrecht,Utrecht,User location,
2017,267967624,RT @nikifab77: Excited for our fossil fuels and toxic environments launch on 2/26 with @yeampierre and  @HighTechAztec @memomiller we have…,Todd Miller,267967624,memomiller,1,"Tucson, Arizona","Tucson, Arizona",User location, Arizona
2017,989977838,@BreitbartNews That's okay. China and Russia will supply fossil fuels to red states.,Larry B,989977838,lbayjr,1,"Boston, MA area","Boston, MA area",User location,
2017,8.72E+17,RT @speculawyer: The right fossil fuels have to spew toxic pollution & greenhouse gases into our shared atmosphere is the biggest subsidy o…,Jon Ash 🌊,8.72E+17,ShopSmartResist,1,"Canada, USA, France, Québec","Canada, USA, France, Québec",User location,
2017,25310004,RT @ReliableAB: At this moment 96.12% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,Bob Cunning,25310004,bobcunning,1,"Vernon, British Columbia","Vernon, British Columbia",User location,
2017,83758800,RT @nikifab77: Excited for our fossil fuels and toxic environments launch on 2/26 with @yeampierre and  @HighTechAztec @memomiller we have…,Lupe Méndez,83758800,thepoetmendez,1,Galveston/La Pareja/Houston,Galveston/La Pareja/Houston,User location,
2017,8.53E+17,RT @manny_ottawa: When Canada is hit by frigid temperatures you know what’s hot and in vogue —life saving fossils fuels.\n\nWhen it warms up…,Save Calgary,8.53E+17,SaveCalgary,1,"Calgary, Alberta","Calgary, Alberta",User location,
2017,861198402,"@JustinTHaskins @scottiev @her2cubs @elizabethforma And changing their world in fundamentally destructive ways, whe… https://t.co/2lgUAlr9hy",Warren Beeton,861198402,wlbeeton,1,USA,USA,User location,
2017,277014798,"RT @JustinTHaskins: @scottiev @her2cubs @elizabethforma Well, because fossil fuels provide really cheap energy, which helps billions of peo…",Robert Montgomery,277014798,rmandetroit,2,Southeast Michigan,Southeast Michigan,User location,Michigan
2017,2261860130,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Boadicea aka Gilly Jaune 🇨🇦🇬🇧,2261860130,Gilly_Bean42,1,"Alberta, Canada","Alberta, Canada",User location,
2017,1287300193,RT @lfkraus: @1IronMan2018 @AgentHillResist @natasharesists @ItHasBegun2016 @2HawkEye2018 @ScarletAvengers @BatmanResist @Scully2018 @1WarM…,PersistantPearl,1287300193,pearlsbaubles,1,Buffalo NY,Buffalo NY,User location, New York
2017,3486818352,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Radical Honesty 🇨🇦,3486818352,Honesty4Libs,1,Watching Justin F***Canada(AB),Watching Justin F***Canada(AB),User location,
2017,44682767,"@Tamcolady @cathmckenna But for those who continue to use fossil fuels, Canada should start collecting the hundreds… https://t.co/rUwULOzQNW",Steve,44682767,steveshmidt,2,Canada,Canada,User location,
2017,15992269,RT @lakotalaw: Need a New Years resolution? Try divesting yourself from fossil fuels if you haven't done so already :) https://t.co/505Aweb…,BeaGoode  🌎💔,15992269,BeaGoode,1,Planet Earth,Planet Earth,User location,
2017,37046582,RT @KAreYouSerious: Quick - Burn the fossil fuels - we'll need to counteract the effects of this reduction in solar activity.\n\nOh wait -- l…,Climate Dispatch,37046582,ccdeditor,1,United States,United States,User location,
2017,1259161086,"RT @RichardAOB: @RISirius Most of the welfare data is from @ACOSS , tax evasion data is from Oxfam, fossil fuels subsidies are from various…",pragmaticleftie proud #UnionThug🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪,1259161086,roseannebyrne,1,"Shoalhaven, NSW Australia","Shoalhaven, NSW Australia",User location,
2017,939812042,This is with the ENSO record (updated with 2017 estimate):  Think it is true we are upto 1.2C warmer because of fos… https://t.co/oG3NWbThcD,André Hock,939812042,transparency_a1,1,NZ . East BOP,NZ . East BOP,User location,
2017,9.05E+17,"@AGW_IS_A_HOAX ""Say No to Gasoline""?  -- LOL --  OK, instead say YES to COAL and Natural Gas which fuels the electr… https://t.co/KGxlnqwFC0",Inconvenient Facts,9.05E+17,JackMaddenbooks,1,#TX,#TX,User location,Texas
2017,1849534285,"RT @Triplejay58: Our Government's chief propagandists—namely Murdoch, Fairfax, 9, 7, ABC—only like fossil fuels especially coal. We should…",Jennifer Meyer-Smith,1849534285,smithmeyerjen,1,Melbourne & Regional Victoria,Melbourne & Regional Victoria,User location,
2017,199614280,"RT @MZConsulting: In 2017, the myth of powering the world with 100% renewables has started to crack https://t.co/zA2sIPfrRu Fossil fuels ca…",John McNamara,199614280,JohnMcNuclear,1,United Kingdom,United Kingdom,User location,
2017,922824800,"@sunlorrie I disagree. While his point is that the taxes are for global warming, I am saying that even without glob… https://t.co/X5NVccjsnc",Scott Sarty,922824800,ScottSarty,3,"Toronto, Ontario","Toronto, Ontario",User location,
2017,61792623,@JustinTHaskins @scottiev @her2cubs @elizabethforma Renewable energy is now cheaper but politicians couldn’t get th… https://t.co/REDiW2s6mU,Erin Downing,61792623,ErinvDowning,1,riverview nb,riverview nb,User location,
2017,277084726,@madamsquirrelly @ErickaJacobs123 Also you asking all the countries that are tying to get out of poverty to suffer… https://t.co/bZcN97W4OG,Jay C Roberts,277084726,johncannon,1,"Massachusetts, USA","Massachusetts, USA",User location,Massachusetts
2017,198296897,"Our Government's chief propagandists—namely Murdoch, Fairfax, 9, 7, ABC—only like fossil fuels especially coal. We… https://t.co/hR82JdOMlU","Boomer, Ms Jenny Frecklington-Jones",198296897,Triplejay58,1,"Ngarabal land, Australia","Ngarabal land, Australia",User location,
2017,399754553,RT @ReliableAB: At this moment 96.29% of Alberta's electricity is being produced by fossil fuels while wind is at 0.76% capacity and produc…,Leandra Serfling Schmeiser,399754553,LeandraES,1,"Chestermere, Alberta","Chestermere, Alberta",User location,
2017,260371201,@her2cubs @JustinTHaskins @elizabethforma The most devastating information on climate comes not from models of the… https://t.co/FeXt7gBkAk,City Atlas,260371201,cityatlas,1,New York City,New York City,User location, New York
2017,23419122,"@PTsanakas What is not written in the article is wether they used solar, wind or other clean sources to generate al… https://t.co/Ve9XrAkw5h",Chakee Yian,23419122,ayian,1,Athens,Athens,User location,
2017,133955593,"RT @RichardAOB: @RISirius Most of the welfare data is from @ACOSS , tax evasion data is from Oxfam, fossil fuels subsidies are from various…",asheeka,133955593,asheeka1,1,& a couple of Fa-la-la's ,& a couple of Fa-la-la's ,User location,
2017,529732715,"RT @wattsupwiththat: Despite ‘green dreams’, EIA report projects fossil and nuclear fuels provide 83% of total… https://t.co/JStVFBMVHC htt…","🇺🇸 Field-Marshal Frieda's Freedom-Frogs, ✠ KOEPM",529732715,jamianne1,1,Prison-Planet for the Insane🐸,Prison-Planet for the Insane🐸,User location,
2017,426825447,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Mike Hansen,426825447,MikeHansen613,1,Ottawa Ontario Canada,Ottawa Ontario Canada,User location,
2017,190590494,@BlueBaby67 Hopefully the world decides to stop its reliance on fossil fuels then\n\nOne can dream,johnyhelzapopin,190590494,JohnyHelzapopin,1,Manchester/Liverpool,Manchester/Liverpool,User location,
2017,851842837,RT @ReliableAB: At this moment 96.12% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,james ogram,851842837,jimmyjimmy1054,1,"Nottingham, England","Nottingham, England",User location,
2017,43868717,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,aquilla,43868717,aquillanobile,1,The Western civilized World.,The Western civilized World.,User location,
